,job_information,job_title
1363,"Data Analytics – Advertising Intern

WWE is a publicly traded (NYSE: WWE), integrated media organization and recognized leader in global entertainment with more than 800 employees. Our mission is to put smiles on people’s faces. WWE’s PG, family-friendly programming is broadcast in more than 180 countries and 20 languages and reaches more than 800 million homes worldwide.

We are looking for a motivated Data Analytics - Advertising summer intern that will apply knowledge of business practices and processes in a fast-paced, real-world environment.

Learn how advertising analytics supports data-driven decision making for both day-to-day and strategic objectives of the global sales and sponsorship business line
Learn how advertising campaign performance is defined, tracked, QAed, reported, and utilized to generate insights for client renewal and new client sales pitches
Observe how custom research is used to measure brand lift and prove campaign value for advertisers
Learn how digital ad inventory is monetized and optimized on owned and operated as well as 3rd party platforms (such as YouTube and Facebook)
Observe development of enterprise data warehouse and next phase of 3-year data strategy
Learn how self-service dashboards and ad hoc analysis tools empower analytics stakeholders

This experience will go beyond the assigned internship position and include formal, ongoing training and development opportunities, structured performance evaluations, networking, site tours and community involvement opportunities to further your development. Experience #whereChampionsWork

Duties and Responsibilities:
Assist in building and testing solutions to improve tagging of campaign digital and social content
Develop reports and dashboards visualizing Advertising KPIs for internal consumption and client reports
Conduct analyses and quality checks on data accuracy/discrepancies across various datasets
Explore new business data sources for data quality, completeness, and usefulness; develop documentation for use across data analytics and data technology teams
Conduct ad-hoc analyses to support variety of advertising team stakeholder questions

We are looking for:
Current Sophomore or Junior pursuing degree in analytics, business, mathematics, statistics, computer science, engineering, economics, or other quantitative discipline
Minimum 3.0 GPA
Proficient in Microsoft Excel; some experience with SQL, R, Python or other coding languages and/or with web analytics tools (e.g. Google Analytics) preferred
Ability to work in Stamford, CT headquarters from June 3rd – August 7th
Demonstrated leadership skills and the ability to collaborate within teams
Excellent critical thinking and problem-solving skills
Good written and verbal communication skills
Detail-oriented with strong organizational skills

_",Data Analytics - Advertising Intern
1364,NONE,NONE
1365,"Overview:
College 2 Career Internship Program:
At AssuredPartners, we are excited to offer a robust professional development program that starts with college interns who can progress to long, fulfilling careers in the insurance industry. As a college intern, you will have the opportunity to work with a mentor throughout the duration of your internship, as well as learn more about different departments and opportunities across AssuredPartners, with the potential of returning to AssuredPartners full-time, post-graduation. You will also complete a summer long internship project to be presented to AssuredPartners leadership at the conclusion of your internship experience.

Overview of Program

As a Data Analytics & Underwriting Intern, you will gain an understanding of the Employee Benefits industry and the distribution models for health and welfare benefit products. The program will provide you with a broad understanding of the Marketing, Underwriting and Data Analytic technology used to design risk management strategies and analyze carrier quotes. You will build valuable skills in creating and presenting business proposals, understanding specific system and carrier conditions and requirements, and developing time management strategies.

Responsibilities:
Overview of Primary Responsibilities:
During our Internship Program, you will:
Complete a rotation through critical teams which help assess issues, develop solutions, and advocate on behalf of our clients.
Review vendor proposals for accuracy.
Prepare financial forecasts through predictive modeling tools.
Assist Sales Executives to evaluate, determine and recommend alternative coverages, pricing, options, and plan design changes based on analysis of available plan elements and on client/prospect goals.
Tabulate and post data in appropriate customer contact system or in data base/spreadsheet.
Follow company policies with respect to all essential duties and responsibilities.

Qualifications:
Qualifications:
Must be enrolled in a Bachelor’s degree (B.A.) from a four-year college or university.
Ideal candidates will be professional and congenial - with inquisitive personalities and critical thinkers.
Must be driven, self-starting, and coachable while demonstrating a high level of maturity.
Ability to read, analyze, and interpret common business documents, and a high capacity for learning is critical.",Data Analytics & Underwriting Intern
1366,NONE,NONE
1367,"Axle Informatics is a bioinformatics and information technology company that offers innovative computer services, informatics, and enterprise solutions to research centers and healthcare organizations around the globe. With experts in software engineering, bioinformatics and program management, we focus on developing and applying technology tools and techniques to empower decision-making and accelerate the discovery in translational research. We work with some of the top research organizations and facilities in the country including multiple institutes at the National Institutes of Health (NIH).Job DescriptionWe are looking for a Scientific program analyst to support projects at the NIH. The position will be based in Rockville, Maryland. We are looking for a skilled and motivated researcher/scientist/ analyst with expertise in biomedical sciences, image processing and/or big data analysis and visualization, and user interface development. The successful applicant will be involved with developing requirements for, and understanding, computational analysis of images and other large scientific data (genomics, proteomics, RNASeq, etc.) acquired in collaboration with scientists, biologists, and/or clinicians across the NIH.The ideal candidate will have experience both performing analysis on disparate scientific data types (images, genomics, proteomics, flow cytometry, RNASeq, etc.), developing simple and clear visualizations for these data and analyses, and working in collaborating with biologists/clinicians. The candidate should be able to seamlessly switch between technical discussions with data scientists and software developers and scientific discussion with biologists/clinicians across a variety of diseases and therapeutic areas (potential clients at the National Center for Advancing Translational Science, National Institute of Allergies and Infectious Disease, National Cancer Institute, etc.)The Analyst will participate in understanding and developing requirements for data collection, data analysis, data visualization, and manuscript preparation from clients at the National Institutes of health and translating these requirements to data scientists and software developers to help create novel platforms and interfaces for scientific data exploration and discovery. The Analyst will assist intramural staff, including students and postdoctoral fellows; stay current with scientific literature; stay informed about new approaches and technologies, including participation in conferences, workshops, and/or formal classroom instruction; independently locate and utilize scientific resources; and co-author peer reviewed publications.ResponsibilitiesLead scientific-related needs assessment, as well as facilitate the design, building and implementation of IT and analysis systems.Collaborate with biologists, clinicians and core facility members to understand their experimental and technical goals and suggest statistical and IT solutions to better achieve these goals.Create specifications for generalizable code bases for abstracted analysis outside of a single client’s project such that analysis and technical tools developed for one project can be easily adapted for a different but similar problem.Strong interest in contributing to biological and clinical researchUnderstanding client needs and analyzing, validating and documenting the analysis and system requirements to best address the clients’ need.Analyze as-is process, develop to-be process, and identify gaps which must be addressed to reach the desired end state.Act as an expert technical and scientific resource for software development staff in all phases of the development and implementation processAssess diverse datasets (focused on images but including other data types outlined above) for correlative, clustering, predictive, etc. outcomes.Collaborate and interact with high-level management and scientific staff, and responsible for a wide variety of assignments related to the programs, goals, priorities and commitments of the SRP.Apply knowledge gained about the systems by working collaboratively with customers to develop ideas to improve usability, efficiencies, and reduce workload through system improvements.RequirementsMust have experience with biomedical data and scientific assays. Preferably imaging data but all large data types are relevantExperience with Web Applications and programming languages a must. Preferred Javascript/HTML/CSS and Python/Julia/R but flexible. The diversity of Axle’s employees is a tremendous asset. We are firmly committed to providing equal opportunity in all aspects of employment and will not tolerate any illegal discrimination or harassment based on age, race, gender, religion, national origin, disability, marital status, covered veteran status, sexual orientation, status with respect to public assistance, and other characteristics protected under state, federal, or local law and to deter those who aid, abet, or induce discrimination or coerce others to discriminate.Job Type: Full-timeExperience:Web Applications and programming languages: 1 year (Preferred)Javascript/HTML/CSS and Python/Julia/R but flexible.: 1 year (Preferred)biomedical data & scientific assays, imaging data: 1 year (Preferred)Work authorization:United States (Preferred)",Scientific Program Analyst
1368,"Are you curious and analytical? Do you thrive on working in a team environment? Are you looking for an inclusive company culture? Freddie Mac’s Single-Family Modeling and Analytics team needs creative, forward-thinking individuals like you! We are searching for quantitative, modeling, and data science talent at all experience levels; we want to hire individuals who seek out complex business problems and develop viable solutions. As a member of our team, you will contribute to a variety of industry-leading models for assessing the creditworthiness of prospective borrowers, underwriting loans, predicting the value and condition of homes, valuing mortgages, forecasting losses, measuring house price appreciation, improving operations, and more! Your work will help make financing a home faster, fairer, more affordable, and safer for borrowers, lenders, and investors.

Apply now and grow your career working alongside talented people who want you to succeed!

Your Work May Fall into The Following Categories

Research and Development

Collaborate with other data scientists to solve demanding and complicated business problems by applying machine learning and statistics to large data sets.
Build predictive models to automate business decisions.
Develop new models and methods to assess the risk of new and existing products.
Research enhancements to existing models and methods.
Build pipelines to process data, train models, and test predictions—all at scale.
Explain the results from your models and their implications for the business to key stakeholders.

Analysis and Testing

Perform R&D and exploratory analysis using statistical techniques and machine learning algorithms to understand data.
Develop data profiling, deduping logic, and matching logic for analysis.
Build dashboards for reporting and analytics.
Coordinate model testing from research and development to implementation and deployment.
Conduct back tests to monitor model performance.
Perform sensitivity analyses and stress tests to validate model forecast results.

Data Engineering

Solve demanding and complicated business problems by applying modern technology and best practices to the engineering of large data sets.
Cleanse, manipulate, and analyze large data sets. Data sets may consist of structured data, unstructured data, or both (e.g. XMLs, CSVs, Fixed length, JSONs and PDFs).
Develop and maintain data processing programs/scripts to filter, map, and aggregate data, as well as transfer data across platforms (BigData Hadoop and Non-Hadoop).
Identify, design, and implement internal data process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
Build data analytics tools that utilize the data pipeline to provide actionable insights into data origination, operational efficiency and other key business data movement performance metrics.
Develop, manage and implement data quality programs/scripts from source to target with unit testing and data quality reports.

Qualifications

Doctorate, Master’s degree (or Bachelor’s degree with equivalent work experience) in statistics, data science, quantitative finance, or a related quantitative field.
Coursework or work experience applying predictive modeling techniques from data science, statistics, machine learning, and econometrics to large data sets. Qualifying coursework may include-but is not limited to-data science, statistics, machine learning, optimization, numerical analysis, scientific programming, computational methods, supervised learning, unsupervised learning, text mining, and image analysis.
Coursework or work experience writing computer programs to implement data science pipelines and predictive algorithms. Programming languages may include-but are not limited to-Python, R, SQL, Java, SAS, and MATLAB.
Coursework or work experience using technologies for manipulating structured and unstructured big data. Big data technologies may include-but are not limited to-Hadoop, Hive, Pig, Spark, relational databases, and NoSQL.
Coursework or work experience using technologies for data processes supporting data transformation, data structures, metadata, dependency and workload management.
Coursework or work experience using technologies for building data pipelines that includes development unit testing, version controls, data lineage, mapping and data quality/movements validations.
Coursework or work experience of Advanced working SQL knowledge and experience working with relational databases, unstructured data sources, query authoring (SQL) as well as working familiarity with a variety of databases.
Coursework or work experience building and optimizing ‘big data’ data pipelines, architectures and data sets.
Coursework or work experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Coursework or Work experience with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.

Keys to Success

Curiosity not just about data, but also about the business
Ability to collaborate with people from diverse backgrounds

Today, Freddie Mac makes home possible for one in four home borrowers and is one of the largest sources of financing for multifamily housing. Join our smart, creative and dedicated team and you’ll do important work for the housing finance system and make a difference in the lives of others. Freddie Mac is an equal opportunity and top diversity employer. EOE, M/F/D/V.",Modeling and Analytics Opportunities - all experience levels
1369,NONE,NONE
1370,"About the Role: The HVAC Dispatch Manager will be responsible for ensuring the Dispatch department maintains effective daily communication with the field and client; to continually monitor service making proactive adjustments to maximize on time performance and productivity; demonstrate effective use of scheduling software, telephone, and data analysis skills.The perfect candidate will have an excellent work ethic and exceptionally positive attitude, will be self- motivated, respectful, and the ability to present leadership qualities. The candidate should have as strong desire to continue growth in their career and set goals to eventually move up. Our company will challenge those technicians to become the best while working to help them achieve those goals.Essential Duties and Responsibilities (Other duties may be assigned to meet business needs)Maintain a professional demeanor and appearance.Manages and coordinates technical workforce job completion.Customer complaint resolution.Oversee improvement in customer satisfaction and dispatch satisfaction.Proactively provide specific, balanced, and timely coaching/feedback to reinforce and encourage high performance.Promote a culture of teamwork.Communicate with Management as needed to maximize efficiencies and resolve issuesHas the authority to make the recommendation to hire and fire and to implement discipline and direct work of Dispatch employees. Recommend promotions.Interviews applicants; Handles employee grievances and complaintsMonitor specific charts and daily graphs to ensure that all service calls are being managed and completed in a timely mannerMonitor real time call flow, inbound dispatcher availability, Service Levels and other critical call statistics to ensure calls are answered in a timely manner and abandon calls are minimizedFill in as a Dispatcher when requiredEducation and Experience: College Degree in Business Management or Administration, and/or three to five years of relevantexperience.Required Job Skills - KnowledgeAbility to trouble shoot and obtain strong problem-solving skillsGood communication skills and the ability to build strong relationships with customers, co-workers and managementAbility to adapt and remain flexible in a dynamic environment.Be able to manage time during the daily dutiesMust possess the desire to be the best while striving to move up to the next level in his or her careerMust have a strong work ethic and self-motivatedVery punctual and dependableDetail OrientatedCompetencies: Must be able to work successfully independently as well as in a group environmentMust be able and willing to travel on an occasional basisExcellent organizational skillsExcellent written and verbal communication skillsExpert analytical and problem-solving skillsAbility to effectively manage time, prioritize work, and multi-task across several assignmentsAbility to think creatively and work under pressureDisplays sense of urgency, tenacity & follow-throughCompany Offers: Industry leading pay structure based on performance, giving the technician unlimited income learning potential. Commensurate with experience and education. Performance, Passion, Purpose.Comprehensive benefits package available including: Healthcare Insurance, Paid Vacation & Holidays, 401k, Bonuses, Merit Increases, and Growth OpportunitiesTo Apply: Please submit your cover letter, and resume via the ‘Apply Now’ button!We are an Equal Opportunity Employer!﻿Please, no phone calls or agency submissions!Job Type: Full-timeExperience:dispatch Managerment: 3 years (Preferred)Dispatching: 5 years (Preferred)Work authorization:United States (Required)Additional Compensation:BonusesWork Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offOtherThis Job Is:Open to applicants who do not have a college diplomaSchedule:Monday to FridayDay shift",HVAC Dispatch Manager
1371,NONE,NONE
1372,NONE,NONE
1373,NONE,NONE
1374,NONE,NONE
1375,"What you’ll do and what success looks like in this role:
Collaborate with different teams to define, design and ship new platform innovative features
Technical ownership of projects and managing deliverables
Apply the best fit technology on daily work to optimize the scalability and performance of our business
Develop and implement end to end data pipeline from collection, analysis to visualisation
Apply data analysis, machine learning, and incorporating AI into our platform
Collaborate with product, design, operations, marketing and growth team to enhance our business via the use of Data

What is required and what we’re looking for:
Bachelor degree in IT, Computer Science or related discipline
Work efficiently with non-technical teams and understand how data can generate value for them
Able to draw insights about customers, business, markets, and growth opportunities using data analysis
Knowledge in statistics, modelling, regressions, AI theory, machine learning approaches
Knowledge in one or more data technologies (e.g Spark, Flink, Kafka, Hadoop, Tensorflow)
Able to operate the end to end data pipeline, from data collection to data cleansing.
Strong passion in emerging technology

WeLab perks:
Competitive salary
Learning and development stipend, because we value lifelong learning and believe the best way to invest in our employees is to encourage them to continue to learn
Work hard and laugh lots (chicken wings and french toast, etc.) with a high-performing, fun and diverse team
Weekly afternoon teas and fully stocked fridge
Coffee stipend
Conveniently located office surrounded by diverse and delicious lunch options
Lively office with gaming consoles and a ping pong table
Fun extracurricular activities with your colleagues like hiking, yoga, badminton, wine tasting, dragon boat racing, rock climbing, etc.
Employee referral bonuses

Awards & recognition:
KPMG’s 2018 Fintech Top 100 – #7 in China and #23 globally, only Hong Kong fintech recognized on the list for 3 straight years
The Asian Banker’s “Best Business Model” and “Best Data Analytics Initiative” in 2018

We offer competitive salary package to the successful candidate. If you are interested in joining this exciting team, please email your resume to us at careersvb@welab.co.

All information provided by applicants will be used for recruitment purposes only. Information of unsuccessful applicants will be destroyed within 12 months of receipt.",Data EngineerWeLab Bank
1376,NONE,NONE
1377,NONE,NONE
1378,NONE,NONE
1379,"Director of Data Analytics Job Description

About KIPP Colorado
At KIPP Colorado Schools, all students will learn and achieve.

KIPP Colorado Schools is part of the national KIPP network of free college-preparatory public charter schools that are open to all and dedicated to preparing students from educationally underserved communities for success in college and life.
Who we are: KIPP Colorado Schools is a network of six high-performing, college-preparatory public charter schools. We educate students in grades ECE-4 at KIPP Northeast Elementary, grades 5-8 at KIPP Sunshine Peak Academy and KIPP Northeast Denver Middle School, and grades 9-12 at KIPP Denver Collegiate High School and KIPP Northeast Denver Leadership Academy. For the 2018-19 school year, KIPP Sunshine Peak Elementary educates students in grades ECE through Kindergarten.
What we do: We set clearly defined and measurable high expectations for academic achievement and conduct in order to create and reinforce a culture of achievement and support. We know every student is different and we personalize learning based on a student’s needs, skills, and interests.
How we do it: Great schools require great teachers and school leaders. We empower our educators to lead school teams, and we invest in training to help them grow as professionals. Our schools provide a safe, structured, and nurturing environment with minimal distractions and more time for both academics and extra-curricular activities, so our students love school and maximize their learning.
Why it matters: Great education transforms lives. At KIPP Colorado Schools, teachers, students, and families are all united around the same goal: college and a choice-filled life. We believe that an excellent college-preparatory education will set students up for success in whatever life path they choose. KIPP students complete college at a rate that is four times higher than that of students from similar economic backgrounds.

Role Mission Statement
The Director of Data Analytics (DDA) oversees systems to ensure accurate and timely data is available to leaders and teachers. The DDA also drives data-driven decision-making in academics, school culture, and operations (finance, talent, HR) for the region, allowing leaders throughout the organization to better support schools and students.
Key Outcomes

Data strategy: Sets a vision for the way data is organized and used at KIPP Colorado in alignment with the organization’s mission and goals.

Data systems and infrastructure: Access to and use of accurate and up-to-date data is continuously improved through implementation of strong data systems, proactive data audits and a comprehensive, scalable/adaptive and cohesive infrastructure solution.

Data analytics and recommendations: Data analysis is conducted and presented proactively, on-time, with accuracy, and through strong visualization where necessary, and is accompanied with preliminary recommendations to ensure leaders throughout the organization can make strong, data-driven decisions.

Capacity-building: A self-sufficient data reporting and analytics model is implemented across the region, where staff can more easily and independently access, analyze, and use data to drive decision-making and ongoing support.

Key Competencies
KIPP Values Drive Results Build Relationships and Manage People Technical Competencies
Title-specific for Directors Role-specific

Internalizes, champions, and holds self & other accountable to KIPP Colorado values of:

Team & Family

Zest

Excellence

Demonstrates the ability to understand and navigate issues of identity, power, and privilege

Values the range of different backgrounds people bring to our work, appreciates how those backgrounds make us better at what we do, and strives to create an environment in which everyone who demonstrates our values and delivers on their responsibilities thrives

Expresses high expectations for all students and families, and expresses belief in their potential to complete college and succeed in life

Seeks to understand the needs and motivations of students and families, and makes decisions with student best interests and needs in mind

Promotes vision and creates strategy for team in alignment with organizational goals/academic model

Aligns decisions on short-term priorities and resource allocation with long-term organizational goals, scale, and sustainability

Monitors progress, drives decision-making, and recommends course of action for organizational decisions informed by research, data, and stakeholder perspectives

Demonstrates a clear vision and strategy for effectively prioritizing personal time and resources according to team and regional goals

Demonstrates flexibility in the face of unanticipated changes and challenges

Utilizes diplomacy, innovation, and creativity when resolving non-routine matters that impact the achievement of team and regional goals

Adapts communications and leadership style as needed to influence others to achieve results

Uses change management principles to shift and influence stakeholder behavior in relationships without formal authority

Cultivates the trust of key stakeholders by active listening and seeking to understand their views and needs; follows through on commitments and promises with an appropriate sense of urgency

Manages team towards the team and organizational goals by providing differentiated coaching, timely feedback, and holding team members accountable for achieving their key outcomes

Creates roadmap to design, identify and implement data collection and storage systems, informed by relevant data models and architecture used by leading school operators and organizations

Builds internal capacity and technical skills to support and troubleshoot data infrastructure through process documentation and knowledge management in partnership with the Tech Team

Creates and continuously improves visualizations, dashboards and data requests for the public/development that are actionable, accurate, timely, and user-friendly.

Seeks opportunities to increase stakeholder ability to use data. Helps to plan for and lead the training of region and school staff on using data systems and interpreting data reports and findings.

Understands student data security and privacy laws and policies (e.g. FERPA), implements aligned systems support, and develops crisis management processes to mitigate potential risk

Translates data from multiple sources into relevant insights and ensures meaningful implications are communicated in a timely and accessible way to stakeholders

Supports organizational leaders in making data analysis part of all decision making and continuous improvement efforts

Monitors organization-wide data usage and anticipates future data needs

Defines organizational standard for data quality and problem solves with region and school teams if data quality needs are not met

Required Qualifications:
Advanced skills with MS Excel

Robust quantitative and analytical skills, including experience working with large datasets to derive insights

Strong analytic, strategic, and problem-solving skills

Preferred Qualifications:
Experience writing and debugging SQL queries

Experience in database design and data architecture.

Experience with data visualization and dashboarding tools (e.g. Tableau, Qlikview)

Experience training and communicating data and analytics products to audiences of varying levels of expertise

Experience programming in data analysis languages and/or software (i.e. R, Stata, SPSS)

Experience using Python or one other scripting language (R, Javascript, etc.)

Familiarity with common education platforms including Infinite Campus, Liveschool, Clever and Illuminate

Experience with K-12 education data (standardized assessments, culture data, demographics, etc.)

Salary starts at $80,000 and is dependent on experience. Employee benefits include medical, dental, participation in PERA, and a paid-time off package.

KIPP Colorado Schools is dedicated to equal employment opportunities and fair labor practices. KIPP Colorado Schools, KIPP Sunshine Peak Elementary, KIPP Sunshine Peak Academy, KIPP Denver Collegiate High School, KIPP Northeast Elementary, KIPP Northeast Denver Middle School, and KIPP Northeast Denver Leadership Academy and provide equal employment opportunities to all individuals based on job-related qualifications, and the ability to perform a job without regard to race, color, gender, gender identity, gender expression, religious creed, marital status, age, national origin, ancestry, genetic information, legally protected medical condition, veteran status, sexual orientation, or on any other basis made unlawful by federal, state or local laws. It is our policy to maintain a non-discriminatory environment free from intimidation, harassment or bias based upon these grounds.",Director of Data Analytics
1380,"About the Position

The Data Analytics Engineer will partner with other departments and customers to analyze and design integrated network, transportation, warehousing and MHS solution. The Data Analytics Engineer, Supply Chain Solutions will design multifaceted logistics and supply chain solutions based on an understanding of business needs, supply chain network strategy, transportation strategy, carrier sourcing strategy, manufacturing strategy and inventory deployment strategy.

Functions

Manages data through data mining, data modeling, data analysis, cost/benefit analysis, process mapping and/or problem analysis.
Partners with business development managers to identify and analyze customer’s strengths and weaknesses and suggests areas of improvement.
Reviews and edits requirements, specifications, business processes and recommendations related to proposed solution.
Performs research and benchmarking on industry best practices related to logistics and supply chains.
Drives and challenges client business units on their assumptions of how they will relate to actual operations
Routinely produces analysis and makes presentations to upper management.
Writes SOP’s and training documents to establish standard work.
Qualifications

Bachelor’s degree required and Master’s degree preferred; preference given to candidates with 5+ years’ supply chain management engineering or consulting experience and expertise
Strong supply chain network design and transportation optimization – 5+ years
Prefer experience in supply chain carbon foot printing
Prefer education in engineering, operations research, logistics, or supply chain
Ability to define and document customer business workflow
Competencies

Communicates effectively with clients to identify needs and evaluate alternative business solutions with project management.
Quickly understands the business issues and data challenges of client's organization and industry.
Manages Complexity - Making sense of complex, high quantity, and sometimes contradictory information to effectively solve problems
Action Oriented - Taking on new opportunities and tough challenges with a sense of urgency, high energy, and enthusiasm
Nimble Learning - Actively learning through experimentation when tackling new problems, using both successes and failures as learning fodder
Persuades - Using compelling arguments to gain the support and commitment of others.
Travel Requirements

This position is expected to travel approximately 25% or less.
A passport is not required, but recommended.
Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities

The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)",Data Analytics Engineer
1381,"Your Talent. Our Vision. At AIM Specialty Health (AIM), a proud member of the Anthem, Inc. family of companies, it’s a powerful combination, and the foundation upon which we’re creating greater access to care for our members, greater value for our customers, and greater health for our communities. Join us and together we will drive the future of health care. This is an exceptional opportunity to do innovative work that means more to you and those we serve.

Our corporate office is seeking graduate summer interns for key strategic and data projects for Summer 2020

Responsibilities may include, but are not limited to:
Identify opportunities to improve health care affordability and AIM’s market position through analysis of data.
Research and analyze clinical trends and medical innovations that could inform AIM’s product development efforts, or the use and utilization of its current programs; independently develop hypotheses and collect and analyze research data
Analyze health plan claims, clinical data and other similar publicly available data; translate that information into answers and stories which support AIM programs’ value to clients, and to support public policy and lobbying efforts
Perform strategic data analysis (data mining) and research, as appropriate, to support business needs (e.g., disease management, provider profiling, etc.).
Develop good understanding of relevant business processes, goals and strategy in order to provide analysis and interpretation.
Create written and oral communication materials that effectively summarize findings, supports fact-based recommendations and provides appropriate detail to substantiate conclusions
Present research findings to multiple internal audiences to further educate the organization on relevant industry and clinical trends
Benchmark AIM program performance across clients and against external databases such as Milliman, CMS public dataset or Thompson Reuters.

The successful entry-level candidate will:Be pursuing a degree in Health Services Administration, Public Health, or other related degree (MS preferred)Have some experience in conducting structured and scientific research and analysisHave some experience working for a health plan or Specialty Benefit Management Company would be a plusHave analytical skills with demonstrated ability to review data and make fact-based decisions and/or recommendations.Have intermediate/Advanced skills with MS Office Suite, including MS Word, Excel and PowerPoint and Access.Have basic knowledge and understanding of data warehouse data structures and data flows and AIM standard business information tools and programming/query languages.Demonstrated excellent communication skills (persuasive written, oral, and presentation skills).Anthem, Inc. is ranked as one of America’s Most Admired Companies among health insurers by Fortune magazine and is a 2018 DiversityInc magazine Top 50 Company for Diversity. To learn more about our company and apply, please visit us at careers.antheminc.com. An Equal Opportunity Employer/Disability/Veteran.",AIM Healthcare Analytics Intern (Summer 2020)
1382,"Data Analyst - Part Time (30 hours per week)
VonLehman CPA & Advisory Firm is seeking a part time Data Analyst (30 hours per week) to add to our IT team.

For over 70 years, VonLehman has focused on making a difference in our employees’ lives. We have a fun, collaborative work environment that offers a smart casual dress code and we take work/life balance seriously. Our leading edge facilities include an on-site café and advanced technology systems and equipment.

The success of VonLehman can be directly attributed to the firm’s employees. We make substantial investments in hiring, developing and retaining our people. We have been recognized for our community involvement and company culture, including being named a Best Place to Work by the Cincinnati Business Courier, a 'Top Workplace' by the Cincinnati Enquirer, a 'Top 200 CPA Firm' by Inside Public Accounting and a 'Live United 100' company by United Way.

PRIMARY DUTIES AND RESPONSIBILITIES
Develop standardized reporting dashboards in Power BI
Develop SQL Server queries to gather and integrate data from a variety of sources
Perform ad-hoc analysis and studies
Develop internal tools for use by the staff
Work with internal clients on development of spreadsheets, scorecards and query tools, Excel dashboards, automation formulas, and custom formatting of reports. Ability to manipulate data to provide more useful information.
Ensures integrity of data and assists in auditing accuracy
Suggest and develop new approaches and tools for continual improvement

SKILLS AND EXPERIENCE
2-4 years relevant experience
Demonstrated programming experience with R, Python, SQL
Proficiency with SQL Server, SSRS, SSIS and Power BI
Experience with data visualizations and data collection methods
Experience working with an Accounting firm preferred
Programming experience with JavaScript, C#, .Net Core preferred
Familiarity with REST APIs, JSON preferred
Proficiency with Microsoft Excel Macros

GENERAL SKILLS
Time management skills
Is compliant with administrative tasks and deadlines, such as time entry, response to appointments, completion of goals and performance review.
Strong written and oral communication skills
Excellent interpersonal skills

EDUCATION REQUIREMENTS
Bachelor’s degree in Statistics, Analytics, Operations Research, Mathematics, Computer Science or equivalent.

WORKING CONDITIONS
30 hour per week position
Equipment used: computer, telephone, copier and scanner.
Essential demands include sitting at a desk, working on a computer for long periods of time and using a telephone to communicate with internal and external clients and the general public.",Data Analyst - Part Time
